19.296,275.928
19.286,276.056
19.276,276.183
19.266,276.311
19.256,276.439
19.246,276.567
19.235,276.695
19.225,276.823
19.214,276.951
19.204,277.079
19.193,277.207
19.182,277.334
19.171,277.462
19.160,277.590
19.148,277.718
19.137,277.845
19.125,277.973
19.114,278.101
19.102,278.228
19.090,278.356
19.078,278.484
19.066,278.611
19.054,278.739
19.041,278.866
19.029,278.994
19.017,279.121
19.004,279.249
18.991,279.376
18.978,279.503
18.965,279.631
18.952,279.758
18.939,279.885
18.926,280.013
18.912,280.140
18.899,280.267
18.885,280.394
18.871,280.522
18.857,280.649
18.843,280.776
18.829,280.903
18.815,281.030
18.801,281.157
18.786,281.284
18.772,281.411
18.757,281.538
18.742,281.665
18.727,281.792
18.712,281.919
18.697,282.046
18.682,282.172
18.666,282.299
18.651,282.426
18.635,282.553
18.620,282.679
18.604,282.806
18.588,282.933
18.572,283.059
18.556,283.186
18.540,283.312
18.523,283.439
18.507,283.565
18.490,283.692
18.473,283.818
18.457,283.944
18.440,284.071
18.423,284.197
18.406,284.323
18.388,284.449
18.371,284.576
18.354,284.702
18.336,284.828
18.318,284.954
18.300,285.080
18.283,285.206
18.265,285.332
18.246,285.458
18.228,285.584
18.210,285.710
18.191,285.836
18.173,285.962
18.154,286.087
18.135,286.213
18.116,286.339
18.097,286.464
18.078,286.590
18.059,286.716
18.040,286.841
18.020,286.967
18.001,287.092
17.981,287.218
17.961,287.343
17.941,287.468
17.921,287.594
17.901,287.719
17.881,287.844
17.861,287.969
17.840,288.095
17.820,288.220
17.799,288.345
17.778,288.470
17.757,288.595
17.736,288.720
17.715,288.845
17.694,288.970
17.673,289.094
17.651,289.219
17.630,289.344
17.608,289.469
17.587,289.593
17.565,289.718
17.543,289.843
17.521,289.967
17.498,290.092
17.476,290.216
17.454,290.341
17.431,290.465
17.409,290.589
17.386,290.714
17.363,290.838
17.340,290.962
16.398,233.833
16.426,233.956
16.453,234.078
16.480,234.200
16.507,234.323
16.534,234.445
16.561,234.568
16.588,234.691
16.615,234.813
16.641,234.936
16.668,235.059
16.694,235.182
16.720,235.304
16.746,235.427
16.772,235.550
16.798,235.673
16.824,235.796
16.850,235.919
16.875,236.043
16.901,236.166
16.926,236.289
16.952,236.412
16.977,236.536
17.002,236.659
17.027,236.782
17.052,236.906
17.077,237.029
17.101,237.153
17.126,237.277
17.150,237.400
17.175,237.524
17.199,237.648
17.223,237.772
17.247,237.896
17.271,238.019
17.295,238.143
17.319,238.267
17.342,238.391
17.366,238.516
17.389,238.640
17.412,238.764
17.435,238.888
17.458,239.012
17.481,239.137
17.504,239.261
17.527,239.385
17.550,239.510
17.572,239.634
17.595,239.759
17.617,239.883
17.639,240.008
17.661,240.133
17.683,240.257
17.705,240.382
17.727,240.507
17.749,240.632
17.770,240.757
17.792,240.882
17.813,241.006
17.834,241.131
17.855,241.256
17.876,241.382
17.897,241.507
17.918,241.632
17.939,241.757
17.959,241.882
17.980,242.008
18.000,242.133
18.020,242.258
18.040,242.384
18.060,242.509
18.080,242.635
18.100,242.760
18.120,242.886
18.139,243.011
18.159,243.137
18.178,243.262
18.197,243.388
18.217,243.514
18.236,243.640
18.255,243.765
18.273,243.891
18.292,244.017
18.311,244.143
18.329,244.269
18.348,244.395
18.366,244.521
18.384,244.647
18.402,244.773
18.420,244.899
18.438,245.026
18.455,245.152
18.473,245.278
18.491,245.404
18.508,245.531
18.525,245.657
18.542,245.783
18.559,245.910
18.576,246.036
18.593,246.163
18.610,246.289
18.626,246.416
18.643,246.542
18.659,246.669
18.676,246.796
18.692,246.922
18.708,247.049
18.724,247.176
18.740,247.303
18.755,247.429
18.771,247.556
18.786,247.683
18.802,247.810
18.817,247.937
18.832,248.064
18.847,248.191
18.862,248.318
18.877,248.445
18.892,248.572
18.906,248.699
18.921,248.826
18.935,248.953
18.949,249.080
18.963,249.208
18.977,249.335
18.991,249.462
19.005,249.589
19.019,249.717
19.032,249.844
19.046,249.972
19.059,250.099
19.072,250.226
19.086,250.354
19.099,250.481
19.111,250.609
19.124,250.736
19.137,250.864
19.149,250.992
19.162,251.119
19.174,251.247
19.186,251.374
19.199,251.502
19.211,251.630
19.222,251.758
19.234,251.885
19.246,252.013
19.257,252.141
19.269,252.269
19.280,252.397
19.291,252.524
19.302,252.652
19.313,252.780
19.324,252.908
19.335,253.036
19.346,253.164
19.356,253.292
19.366,253.420
19.377,253.548
19.387,253.676
19.397,253.804
19.407,253.932
19.417,254.061
19.426,254.189
19.436,254.317
19.446,254.445
19.455,254.573
19.464,254.701
19.473,254.830
19.482,254.958
19.491,255.086
19.500,255.214
19.509,255.343
19.517,255.471
19.526,255.599
19.534,255.728
19.542,255.856
19.550,255.985
19.558,256.113
19.566,256.241
19.574,256.370
19.582,256.498
19.589,256.627
19.597,256.755
19.604,256.884
19.611,257.012
19.618,257.141
19.625,257.269
19.632,257.398
19.639,257.526
19.646,257.655
19.652,257.784
19.658,257.912
19.665,258.041
19.671,258.170
19.677,258.298
19.683,258.427
19.689,258.556
19.694,258.684
19.700,258.813
19.705,258.942
19.711,259.070
19.716,259.199
19.721,259.328
19.726,259.457
19.731,259.585
19.736,259.714
19.741,259.843
19.745,259.972
19.750,260.100
19.754,260.229
19.758,260.358
19.762,260.487
19.766,260.616
19.770,260.745
19.774,260.873
19.777,261.002
19.781,261.131
19.784,261.260
19.788,261.389
19.791,261.518
19.794,261.647
19.797,261.776
19.800,261.904
19.802,262.033
19.805,262.162
19.807,262.291
19.810,262.420
19.812,262.549
19.814,262.678
19.816,262.807
19.818,262.936
19.820,263.065
19.822,263.194
19.823,263.323
19.825,263.452
19.826,263.581
19.827,263.710
19.828,263.838
19.829,263.967
19.830,264.096
19.831,264.225
19.831,264.354
19.832,264.483
19.832,264.612
19.833,264.741
19.833,264.870
19.833,264.999
19.833,265.128
19.833,265.257
19.832,265.386
19.832,265.515
19.831,265.644
19.831,265.773
19.830,265.902
19.829,266.031
19.828,266.160
19.827,266.289
19.826,266.418
19.825,266.547
19.823,266.676
19.822,266.805
19.820,266.934
19.818,267.063
19.816,267.191
19.814,267.320
19.812,267.449
19.810,267.578
19.807,267.707
19.805,267.836
19.802,267.965
19.800,268.094
19.797,268.223
19.794,268.352
19.791,268.481
19.788,268.610
19.784,268.738
19.781,268.867
19.777,268.996
19.774,269.125
19.770,269.254
19.766,269.383
19.762,269.511
19.758,269.640
19.754,269.769
19.750,269.898
19.745,270.027
19.741,270.156
19.736,270.284
19.731,270.413
19.726,270.542
19.721,270.671
19.716,270.799
19.711,270.928
19.706,271.057
19.700,271.185
19.694,271.314
19.689,271.443
19.683,271.572
19.677,271.700
19.671,271.829
19.665,271.957
19.659,272.086
19.652,272.215
19.646,272.343
19.639,272.472
19.632,272.600
19.625,272.729
19.618,272.858
19.611,272.986
19.604,273.115
19.597,273.243
19.589,273.372
19.582,273.500
19.574,273.629
19.566,273.757
19.559,273.885
19.551,274.014
19.542,274.142
19.534,274.271
19.526,274.399
19.517,274.527
19.509,274.656
19.500,274.784
19.491,274.912
19.482,275.040
19.473,275.169
19.464,275.297
19.455,275.425
19.446,275.553
19.436,275.682
19.427,275.810
19.417,275.938
19.407,276.066
19.397,276.194
19.387,276.322
19.377,276.450
19.367,276.578
19.356,276.706
19.346,276.834
19.335,276.962
19.324,277.090
19.313,277.218
19.302,277.346
19.291,277.474
19.280,277.602
19.269,277.730
19.257,277.858
19.246,277.985
19.234,278.113
19.223,278.241
19.211,278.369
19.199,278.496
19.187,278.624
19.174,278.752
19.162,278.879
19.150,279.007
19.137,279.134
19.124,279.262
19.112,279.390
19.099,279.517
19.086,279.645
19.073,279.772
19.059,279.899
19.046,280.027
19.033,280.154
19.019,280.282
19.005,280.409
18.991,280.536
18.978,280.663
18.964,280.791
18.949,280.918
18.935,281.045
18.921,281.172
18.906,281.299
18.892,281.427
18.877,281.554
18.862,281.681
18.847,281.808
18.832,281.935
18.817,282.062
18.802,282.189
18.787,282.315
18.771,282.442
18.755,282.569
18.740,282.696
18.724,282.823
18.708,282.949
18.692,283.076
18.676,283.203
18.660,283.329
18.643,283.456
18.627,283.583
18.610,283.709
18.593,283.836
18.577,283.962
18.560,284.089
18.543,284.215
18.525,284.341
18.508,284.468
18.491,284.594
18.473,284.720
18.456,284.847
18.438,284.973
18.420,285.099
18.402,285.225
18.384,285.351
18.366,285.477
18.348,285.603
18.329,285.729
18.311,285.855
18.292,285.981
18.274,286.107
18.255,286.233
18.236,286.359
18.217,286.485
18.198,286.610
18.178,286.736
18.159,286.862
18.140,286.987
18.120,287.113
18.100,287.238
18.081,287.364
18.061,287.489
18.041,287.615
18.020,287.740
18.000,287.866
17.980,287.991
17.959,288.116
17.939,288.241
17.918,288.367
17.897,288.492
17.876,288.617
17.855,288.742
17.834,288.867
17.813,288.992
17.792,289.117
17.770,289.242
17.749,289.367
17.727,289.492
17.705,289.616
17.683,289.741
17.661,289.866
17.639,289.990
17.617,290.115
17.595,290.240
17.572,290.364
17.550,290.489
17.527,290.613
17.505,290.737
17.482,290.862
17.459,290.986
16.516,233.805
16.543,233.927
16.570,234.050
16.598,234.172
16.625,234.295
16.652,234.417
16.679,234.540
16.705,234.663
16.732,234.785
16.759,234.908
16.785,235.031
16.812,235.154
16.838,235.277
16.864,235.400
16.890,235.523
16.916,235.646
16.942,235.769
16.968,235.893
16.993,236.016
17.019,236.139
17.044,236.262
17.070,236.386
17.095,236.509
17.120,236.633
17.145,236.756
17.170,236.880
17.195,237.004
17.219,237.127
17.244,237.251
17.269,237.375
17.293,237.499
17.317,237.623
17.341,237.746
17.365,237.870
17.389,237.994
17.413,238.118
17.437,238.243
17.461,238.367
17.484,238.491
17.507,238.615
17.531,238.739
17.554,238.864
17.577,238.988
17.600,239.113
17.623,239.237
17.646,239.362
17.668,239.486
17.691,239.611
17.713,239.735
17.736,239.860
17.758,239.985
17.780,240.110
17.802,240.234
17.824,240.359
17.846,240.484
17.867,240.609
17.889,240.734
17.910,240.859
17.932,240.984
17.953,241.109
17.974,241.234
17.995,241.360
18.016,241.485
18.037,241.610
18.058,241.735
18.078,241.861
18.099,241.986
18.119,242.112
18.139,242.237
18.160,242.362
18.180,242.488
18.200,242.614
18.219,242.739
18.239,242.865
18.259,242.991
18.278,243.116
18.298,243.242
18.317,243.368
18.336,243.494
18.355,243.620
18.374,243.746
18.393,243.872
18.412,243.998
18.430,244.124
18.449,244.250
18.467,244.376
18.485,244.502
18.504,244.628
18.522,244.754
18.540,244.881
18.557,245.007
18.575,245.133
18.593,245.260
18.610,245.386
18.628,245.512
18.645,245.639
18.662,245.765
18.679,245.892
18.696,246.018
18.713,246.145
18.730,246.272
18.746,246.398
18.763,246.525
18.779,246.652
18.796,246.778
18.812,246.905
18.828,247.032
18.844,247.159
18.860,247.286
18.875,247.413
18.891,247.540
18.906,247.667
18.922,247.794
18.937,247.921
18.952,248.048
18.967,248.175
18.982,248.302
18.997,248.429
19.012,248.556
19.026,248.684
19.041,248.811
19.055,248.938
19.070,249.065
19.084,249.193
19.098,249.320
19.112,249.448
19.125,249.575
19.139,249.702
19.153,249.830
19.166,249.957
19.180,250.085
19.193,250.212
19.206,250.340
19.219,250.468
19.232,250.595
19.245,250.723
19.257,250.851
19.270,250.978
19.282,251.106
19.295,251.234
19.307,251.362
19.319,251.489
19.331,251.617
19.343,251.745
19.355,251.873
19.366,252.001
19.378,252.129
19.389,252.257
19.401,252.385
19.412,252.513
19.423,252.641
19.434,252.769
19.445,252.897
19.456,253.025
19.466,253.153
19.477,253.281
19.487,253.409
19.498,253.537
19.508,253.665
19.518,253.794
19.528,253.922
19.538,254.050
19.547,254.178
19.557,254.307
19.566,254.435
19.576,254.563
19.585,254.692
19.594,254.820
19.603,254.948
19.612,255.077
19.621,255.205
19.630,255.334
19.638,255.462
19.647,255.591
19.655,255.719
19.663,255.848
19.671,255.976
19.679,256.105
19.687,256.233
19.695,256.362
19.703,256.490
19.710,256.619
19.718,256.747
19.725,256.876
19.732,257.005
19.739,257.133
19.746,257.262
19.753,257.391
19.760,257.519
19.767,257.648
19.773,257.777
19.780,257.906
19.786,258.034
19.792,258.163
19.798,258.292
19.804,258.421
19.810,258.549
19.816,258.678
19.821,258.807
19.827,258.936
19.832,259.065
19.837,259.194
19.842,259.322
19.847,259.451
19.852,259.580
19.857,259.709
19.862,259.838
19.866,259.967
19.871,260.096
19.875,260.225
19.879,260.354
19.883,260.483
19.887,260.612
19.891,260.741
19.895,260.869
19.899,260.998
19.902,261.127
19.906,261.256
19.909,261.385
19.912,261.514
19.915,261.643
19.918,261.772
19.921,261.901
19.924,262.031
19.926,262.160
19.929,262.289
19.931,262.418
19.933,262.547
19.936,262.676
19.938,262.805
19.939,262.934
19.941,263.063
19.943,263.192
19.944,263.321
19.946,263.450
19.947,263.579
19.948,263.708
19.950,263.837
19.951,263.966
19.951,264.096
19.952,264.225
19.953,264.354
19.953,264.483
19.954,264.612
19.954,264.741
19.954,264.870
19.954,264.999
19.954,265.128
19.954,265.257
19.954,265.386
19.953,265.516
19.953,265.645
19.952,265.774
19.951,265.903
19.951,266.032
19.950,266.161
19.948,266.290
19.947,266.419
19.946,266.548
19.944,266.677
19.943,266.806
19.941,266.935
19.939,267.065
19.938,267.194
19.936,267.323
19.933,267.452
19.931,267.581
19.929,267.710
19.926,267.839
19.924,267.968
19.921,268.097
19.918,268.226
19.915,268.355
19.912,268.484
19.909,268.613
19.906,268.742
19.902,268.871
19.899,269.000
19.895,269.129
19.891,269.258
19.887,269.387
19.884,269.516
19.879,269.645
19.875,269.774
19.871,269.903
19.866,270.032
19.862,270.160
19.857,270.289
19.852,270.418
19.848,270.547
19.842,270.676
19.837,270.805
19.832,270.934
19.827,271.063
19.821,271.191
19.816,271.320
19.810,271.449
19.804,271.578
19.798,271.707
19.792,271.835
19.786,271.964
19.780,272.093
19.773,272.222
19.767,272.350
19.760,272.479
19.753,272.608
19.747,272.736
19.740,272.865
19.732,272.994
19.725,273.122
19.718,273.251
19.710,273.380
19.703,273.508
19.695,273.637
19.687,273.765
19.680,273.894
19.672,274.022
19.663,274.151
19.655,274.279
19.647,274.408
19.638,274.536
19.630,274.665
19.621,274.793
19.612,274.922
19.603,275.050
19.594,275.178
19.585,275.307
19.576,275.435
19.567,275.563
19.557,275.692
19.547,275.820
19.538,275.948
19.528,276.076
19.518,276.205
19.508,276.333
19.498,276.461
19.487,276.589
19.477,276.717
19.466,276.846
19.456,276.974
19.445,277.102
19.434,277.230
19.423,277.358
19.412,277.486
19.401,277.614
19.390,277.742
19.378,277.870
19.367,277.998
19.355,278.126
19.343,278.253
19.331,278.381
19.319,278.509
19.307,278.637
19.295,278.765
19.283,278.892
19.270,279.020
19.258,279.148
19.245,279.276
19.232,279.403
19.219,279.531
19.206,279.658
19.193,279.786
19.180,279.914
19.166,280.041
19.153,280.169
19.139,280.296
19.126,280.423
19.112,280.551
19.098,280.678
19.084,280.806
19.070,280.933
19.055,281.060
19.041,281.188
19.027,281.315
19.012,281.442
18.997,281.569
18.982,281.696
18.968,281.823
18.952,281.951
18.937,282.078
18.922,282.205
18.907,282.332
18.891,282.459
18.876,282.586
18.860,282.713
18.844,282.839
18.828,282.966
18.812,283.093
18.796,283.220
18.780,283.347
18.763,283.473
18.747,283.600
18.730,283.727
18.713,283.853
18.696,283.980
18.679,284.107
18.662,284.233
18.645,284.360
18.628,284.486
18.611,284.612
18.593,284.739
18.575,284.865
18.558,284.992
18.540,285.118
18.522,285.244
18.504,285.370
18.486,285.496
18.467,285.623
18.449,285.749
18.430,285.875
18.412,286.001
18.393,286.127
18.374,286.253
18.355,286.379
18.336,286.505
18.317,286.630
18.298,286.756
18.278,286.882
18.259,287.008
18.239,287.134
18.220,287.259
18.200,287.385
18.180,287.510
18.160,287.636
18.140,287.761
18.119,287.887
18.099,288.012
18.079,288.138
18.058,288.263
18.037,288.388
18.016,288.514
17.996,288.639
17.974,288.764
17.953,288.889
17.932,289.014
17.911,289.139
17.889,289.264
17.868,289.389
17.846,289.514
17.824,289.639
17.802,289.764
17.780,289.889
17.758,290.014
17.736,290.138
17.714,290.263
17.691,290.388
17.669,290.512
17.646,290.637
17.623,290.761
17.600,290.886
17.577,291.010
16.633,233.776
16.660,233.899
16.688,234.021
16.715,234.144
16.742,234.266
16.769,234.389
16.796,234.512
16.823,234.635
16.850,234.758
16.876,234.881
16.903,235.003
16.929,235.126
16.956,235.250
16.982,235.373
17.008,235.496
17.034,235.619
17.060,235.742
17.086,235.866
17.111,235.989
17.137,236.112
17.162,236.236
17.188,236.359
17.213,236.483
17.238,236.607
17.263,236.730
17.288,236.854
17.313,236.978
17.338,237.101
17.362,237.225
17.387,237.349
17.411,237.473
17.435,237.597
17.460,237.721
17.484,237.845
17.508,237.969
17.532,238.094
17.555,238.218
17.579,238.342
17.603,238.466
17.626,238.591
17.649,238.715
17.673,238.839
17.696,238.964
17.719,239.089
17.742,239.213
17.764,239.338
17.787,239.462
17.810,239.587
17.832,239.712
17.854,239.837
17.877,239.961
17.899,240.086
17.921,240.211
17.943,240.336
17.965,240.461
17.986,240.586
18.008,240.711
18.029,240.837
18.051,240.962
18.072,241.087
18.093,241.212
18.114,241.337
18.135,241.463
18.156,241.588
18.177,241.714
18.197,241.839
18.218,241.965
18.238,242.090
18.259,242.216
18.279,242.341
18.299,242.467
18.319,242.593
18.339,242.718
18.358,242.844
18.378,242.970
18.398,243.096
18.417,243.222
18.436,243.348
18.456,243.474
18.475,243.600
18.494,243.726
18.512,243.852
18.531,243.978
18.550,244.104
18.568,244.230
18.587,244.356
18.605,244.483
18.623,244.609
18.641,244.735
18.659,244.862
18.677,244.988
18.695,245.115
18.713,245.241
18.730,245.368
18.748,245.494
18.765,245.621
18.782,245.747
18.799,245.874
18.816,246.001
18.833,246.127
18.850,246.254
18.866,246.381
18.883,246.508
18.899,246.634
18.916,246.761
18.932,246.888
18.948,247.015
18.964,247.142
18.980,247.269
18.995,247.396
19.011,247.523
19.027,247.650
19.042,247.777
19.057,247.905
19.072,248.032
19.088,248.159
19.103,248.286
19.117,248.414
19.132,248.541
19.147,248.668
19.161,248.796
19.176,248.923
19.190,249.050
19.204,249.178
19.218,249.305
19.232,249.433
19.246,249.560
19.260,249.688
19.273,249.816
19.287,249.943
19.300,250.071
19.313,250.198
19.326,250.326
19.340,250.454
19.352,250.582
19.365,250.709
19.378,250.837
19.391,250.965
19.403,251.093
19.415,251.221
19.428,251.349
19.440,251.477
19.452,251.604
19.464,251.732
19.475,251.860
19.487,251.988
19.499,252.117
19.510,252.245
19.521,252.373
19.533,252.501
19.544,252.629
19.555,252.757
19.566,252.885
19.576,253.013
19.587,253.142
19.598,253.270
19.608,253.398
19.618,253.526
19.629,253.655
19.639,253.783
19.649,253.911
19.658,254.040
19.668,254.168
19.678,254.297
19.687,254.425
19.697,254.553
19.706,254.682
19.715,254.810
19.724,254.939
19.733,255.067
19.742,255.196
19.751,255.324
19.759,255.453
19.768,255.582
19.776,255.710
19.784,255.839
19.793,255.967
19.801,256.096
19.808,256.225
19.816,256.353
19.824,256.482
19.831,256.611
19.839,256.740
19.846,256.868
19.853,256.997
19.861,257.126
19.868,257.255
19.874,257.383
19.881,257.512
19.888,257.641
19.894,257.770
19.901,257.899
19.907,258.028
19.913,258.157
19.919,258.285
19.925,258.414
19.931,258.543
19.937,258.672
19.942,258.801
19.948,258.930
19.953,259.059
19.959,259.188
19.964,259.317
19.969,259.446
19.974,259.575
19.978,259.704
19.983,259.833
19.988,259.962
19.992,260.091
19.996,260.220
20.001,260.349
20.005,260.478
20.009,260.607
20.013,260.736
20.016,260.866
20.020,260.995
20.024,261.124
20.027,261.253
20.030,261.382
20.033,261.511
20.036,261.640
20.039,261.769
20.042,261.899
20.045,262.028
20.048,262.157
20.050,262.286
20.052,262.415
20.055,262.544
20.057,262.674
20.059,262.803
20.061,262.932
20.063,263.061
20.064,263.190
20.066,263.319
20.067,263.449
20.069,263.578
20.070,263.707
20.071,263.836
20.072,263.965
20.073,264.095
20.074,264.224
20.074,264.353
20.075,264.482
20.075,264.612
20.075,264.741
20.076,264.870
20.076,264.999
20.076,265.128
20.075,265.258
20.075,265.387
20.075,265.516
20.074,265.645
20.074,265.774
20.073,265.904
20.072,266.033
20.071,266.162
20.070,266.291
20.069,266.421
20.067,266.550
20.066,266.679
20.064,266.808
20.063,266.937
20.061,267.066
20.059,267.196
20.057,267.325
20.055,267.454
20.052,267.583
20.050,267.712
20.048,267.842
20.045,267.971
20.042,268.100
20.039,268.229
20.037,268.358
20.033,268.487
20.030,268.616
20.027,268.745
20.024,268.875
20.020,269.004
20.016,269.133
20.013,269.262
20.009,269.391
20.005,269.520
20.001,269.649
19.996,269.778
19.992,269.907
19.988,270.036
19.983,270.165
19.978,270.294
19.974,270.423
19.969,270.552
19.964,270.681
19.959,270.810
19.953,270.939
19.948,271.068
19.942,271.197
19.937,271.326
19.931,271.455
19.925,271.584
19.919,271.713
19.913,271.842
19.907,271.971
19.901,272.100
19.894,272.228
19.888,272.357
19.881,272.486
19.874,272.615
19.868,272.744
19.861,272.873
19.854,273.001
19.846,273.130
19.839,273.259
19.832,273.388
19.824,273.516
19.816,273.645
19.809,273.774
19.801,273.902
19.793,274.031
19.784,274.160
19.776,274.288
19.768,274.417
19.759,274.545
19.751,274.674
19.742,274.802
19.733,274.931
19.724,275.060
19.715,275.188
19.706,275.317
19.697,275.445
19.687,275.573
19.678,275.702
19.668,275.830
19.659,275.959
19.649,276.087
19.639,276.215
19.629,276.344
19.619,276.472
19.608,276.600
19.598,276.728
19.587,276.857
19.577,276.985
19.566,277.113
19.555,277.241
19.544,277.369
19.533,277.498
19.522,277.626
19.510,277.754
19.499,277.882
19.487,278.010
19.476,278.138
19.464,278.266
19.452,278.394
19.440,278.522
19.428,278.650
19.416,278.778
19.403,278.906
19.391,279.033
19.378,279.161
19.365,279.289
19.353,279.417
19.340,279.545
19.327,279.672
19.314,279.800
19.300,279.928
19.287,280.055
19.273,280.183
19.260,280.310
19.246,280.438
19.232,280.566
19.218,280.693
19.204,280.821
19.190,280.948
19.176,281.075
19.161,281.203
19.147,281.330
19.132,281.458
19.118,281.585
19.103,281.712
19.088,281.839
19.073,281.967
19.058,282.094
19.042,282.221
19.027,282.348
19.011,282.475
18.996,282.602
18.980,282.729
18.964,282.856
18.948,282.983
18.932,283.110
18.916,283.237
18.900,283.364
18.883,283.491
18.867,283.618
18.850,283.744
18.833,283.871
18.816,283.998
18.799,284.125
18.782,284.251
